"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-302","PA1442-fliM-fliN-fliO-fliP-fliQ-fliR-flhB","PA1449",1576338,1577474,1,"flhB","DOOR",18988623
"operon-303","PA1450-PA1451","PA1450",1577547,1578806,1,"","DOOR",18988623
"operon-303","PA1450-PA1451","PA1451",1578839,1580182,1,"","DOOR",18988623
"operon-304","flhA-flhF","PA1452",1580321,1582444,1,"flhA","DOOR",18988623
"operon-304","flhA-flhF","PA1453",1582528,1583817,1,"flhF","DOOR",18988623
"operon-305","fleN-fliA-cheY-cheZ","PA1454",1583956,1584798,1,"fleN","DOOR",18988623
"operon-305","fleN-fliA-cheY-cheZ","PA1455",1584795,1585538,1,"fliA","DOOR",18988623
"operon-305","fleN-fliA-cheY-cheZ","PA1456",1585640,1586014,1,"cheY","DOOR",18988623
"operon-305","fleN-fliA-cheY-cheZ","PA1457",1586034,1586822,1,"cheZ","DOOR",18988623
"operon-306","PA1458-PA1459-motC-motD-PA1462","PA1458",1587023,1589284,1,"","DOOR",18988623
"operon-306","PA1458-PA1459-motC-motD-PA1462","PA1459",1589338,1590444,1,"","DOOR",18988623
"operon-306","PA1458-PA1459-motC-motD-PA1462","PA1460",1590533,1591273,1,"motC","DOOR",18988623
"operon-306","PA1458-PA1459-motC-motD-PA1462","PA1461",1591286,1592176,1,"motD","DOOR",18988623
"operon-306","PA1458-PA1459-motC-motD-PA1462","PA1462",1592271,1593059,1,"","DOOR",18988623
"operon-307","PA1463-PA1464-PA1465","PA1463",1593151,1594041,1,"","DOOR",18988623
"operon-307","PA1463-PA1464-PA1465","PA1464",1594087,1594566,1,"","DOOR",18988623
"operon-307","PA1463-PA1464-PA1465","PA1465",1594597,1595004,1,"","DOOR",18988623
"operon-308","PA1468-PA1469","PA1468",1596889,1597305,1,"","DOOR",18988623
"operon-308","PA1468-PA1469","PA1469",1597365,1598087,1,"","DOOR",18988623
"operon-309","PA1474-PA1473","PA1473",1600083,1600418,-1,"","DOOR",18988623
"operon-309","PA1474-PA1473","PA1474",1600415,1601893,-1,"","DOOR",18988623
"operon-310","ccmA-ccmB","PA1475",1602179,1602880,1,"ccmA","DOOR",18988623
"operon-310","ccmA-ccmB","PA1476",1602877,1603548,1,"ccmB","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1477",1603671,1604429,1,"ccmC","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1478",1604426,1604602,1,"","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1479",1604599,1605087,1,"ccmE","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1480",1605088,1607061,1,"ccmF","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1481",1607065,1607607,1,"ccmG","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1482",1607604,1608071,1,"ccmH","DOOR",18988623
"operon-311","ccmC-PA1478-ccmE-ccmF-ccmG-ccmH-cycH","PA1483",1608068,1609291,1,"cycH","DOOR",18988623
"operon-312","PA1485-PA1486","PA1485",1610745,1612112,1,"","DOOR",18988623
"operon-312","PA1485-PA1486","PA1486",1612126,1613226,1,"bapF","DOOR",18988623
"operon-313","PA1489-PA1488-PA1487","PA1487",1613234,1614649,-1,"","DOOR",18988623
"operon-313","PA1489-PA1488-PA1487","PA1488",1614670,1615908,-1,"","DOOR",18988623
"operon-313","PA1489-PA1488-PA1487","PA1489",1615895,1617085,-1,"","DOOR",18988623
"operon-314","PA1491-PA1492","PA1491",1618612,1619847,1,"","DOOR",18988623
"operon-314","PA1491-PA1492","PA1492",1619907,1620263,1,"","DOOR",18988623
"operon-315","PA1497-PA1496-PA1495","PA1495",1623251,1623877,-1,"","DOOR",18988623
"operon-315","PA1497-PA1496-PA1495","PA1496",1623864,1624715,-1,"","DOOR",18988623
"operon-315","PA1497-PA1496-PA1495","PA1497",1624781,1625695,-1,"","DOOR",18988623
"operon-316","PA1499-pykF","PA1498",1626062,1627495,-1,"pykF","DOOR",18988623
"operon-316","PA1499-pykF","PA1499",1627497,1628762,-1,"","DOOR",18988623
"operon-317","PA1501-PA1500","PA1500",1629059,1629949,-1,"","DOOR",18988623
"operon-317","PA1501-PA1500","PA1501",1630024,1630806,-1,"","DOOR",18988623
"operon-318","PA1511-PA1510-PA1509-PA1508","PA1508",1638379,1638639,-1,"","DOOR",18988623
"operon-318","PA1511-PA1510-PA1509-PA1508","PA1509",1638652,1639794,-1,"tplEi","DOOR",18988623
"operon-318","PA1511-PA1510-PA1509-PA1508","PA1510",1639791,1641500,-1,"tplE","DOOR",18988623
"operon-318","PA1511-PA1510-PA1509-PA1508","PA1511",1641497,1644025,-1,"vgrG2a","DOOR",18988623
"operon-319","PA1517-PA1516-alc-PA1514-PA1513","PA1513",1645211,1646488,-1,"","DOOR",18988623
"operon-319","PA1517-PA1516-alc-PA1514-PA1513","PA1514",1646537,1647046,-1,"","DOOR",18988623
"operon-319","PA1517-PA1516-alc-PA1514-PA1513","PA1515",1647101,1648099,-1,"alc","DOOR",18988623
"operon-319","PA1517-PA1516-alc-PA1514-PA1513","PA1516",1648117,1648632,-1,"","DOOR",18988623
"operon-319","PA1517-PA1516-alc-PA1514-PA1513","PA1517",1648629,1649555,-1,"","DOOR",18988623
"operon-320","xdhA-xdhB-PA1522","PA1522",1654480,1655319,-1,"","DOOR",18988623
"operon-320","xdhA-xdhB-PA1522","PA1523",1655346,1657745,-1,"xdhB","DOOR",18988623
"operon-320","xdhA-xdhB-PA1522","PA1524",1657738,1659192,-1,"xdhA","DOOR",18988623
"operon-321","PA1526-PA1527","PA1526",1660727,1661386,1,"","DOOR",18988623
"operon-321","PA1526-PA1527","PA1527",1661412,1664900,1,"","DOOR",18988623
"operon-322","lig-PA1530-ffs","PA1529",1666025,1668409,1,"lig","DOOR",18988623
"operon-322","lig-PA1530-ffs","PA1530",1668455,1668832,1,"","DOOR",18988623
"operon-322","lig-PA1530-ffs","PA1530.1",1668840,1669799,1,"ffs","DOOR",18988623
"operon-323","dnaX-PA1533-recR","PA1532",1669989,1672034,1,"dnaX","DOOR",18988623
"operon-323","dnaX-PA1533-recR","PA1533",1672080,1672406,1,"","DOOR",18988623
"operon-323","dnaX-PA1533-recR","PA1534",1672485,1673081,1,"recR","DOOR",18988623
"operon-324","PA1538-PA1537","PA1537",1674978,1675865,-1,"","DOOR",18988623
"operon-324","PA1538-PA1537","PA1538",1675862,1677445,-1,"","DOOR",18988623
"operon-325","PA1541-PA1540","PA1540",1678261,1678590,-1,"","DOOR",18988623
"operon-325","PA1541-PA1540","PA1541",1678584,1678952,-1,"","DOOR",18988623
"operon-326","anr-apt","PA1543",1680437,1680985,-1,"apt","DOOR",18988623
"operon-326","anr-apt","PA1544",1681071,1681805,-1,"anr","DOOR",18988623
"operon-327","PA1551-PA1550-PA1549-PA1548-PA1547","PA1547",1684077,1684760,-1,"","DOOR",18988623
"operon-327","PA1551-PA1550-PA1549-PA1548-PA1547","PA1548",1684753,1684962,-1,"","DOOR",18988623
"operon-327","PA1551-PA1550-PA1549-PA1548-PA1547","PA1549",1684941,1687376,-1,"copA2","DOOR",18988623
"operon-327","PA1551-PA1550-PA1549-PA1548-PA1547","PA1550",1687373,1687912,-1,"","DOOR",18988623
"operon-327","PA1551-PA1550-PA1549-PA1548-PA1547","PA1551",1687924,1689339,-1,"","DOOR",18988623
"operon-328","ccoN1-ccoO1","PA1553",1690701,1691312,-1,"ccoO1","DOOR",18988623
"operon-328","ccoN1-ccoO1","PA1554",1691327,1692754,-1,"ccoN1","DOOR",18988623
"operon-329","ccoN2-ccoO2","PA1556",1694233,1694841,-1,"ccoO2","DOOR",18988623
"operon-329","ccoN2-ccoO2","PA1557",1694852,1696279,-1,"ccoN2","DOOR",18988623
"operon-41756","PA1557","PA1557",1694852,1696279,-1,"ccoN2","PseudoCAP",15317771
"operon-41757","PA1557","PA1557",1694852,1696279,-1,"ccoN2","PseudoCAP",15317771
"operon-330","PA1559-PA1560","PA1559",1697188,1697919,1,"","DOOR",18988623
"operon-330","PA1559-PA1560","PA1560",1697916,1698344,1,"","DOOR",18988623
"operon-331","PA1563-PA1564","PA1563",1703379,1704437,1,"","DOOR",18988623
"operon-331","PA1563-PA1564","PA1564",1704522,1704761,1,"","DOOR",18988623
"operon-332","PA1569-PA1568-PA1567","PA1567",1708004,1709401,-1,"","DOOR",18988623
"operon-332","PA1569-PA1568-PA1567","PA1568",1709412,1709765,-1,"","DOOR",18988623
"operon-332","PA1569-PA1568-PA1567","PA1569",1709821,1711191,-1,"","DOOR",18988623
"operon-333","PA1572-PA1573","PA1572",1712908,1714053,1,"","DOOR",18988623
"operon-333","PA1572-PA1573","PA1573",1714064,1714660,1,"","DOOR",18988623
"operon-334","sdhC-sdhD-sdhA-sdhB","PA1581",1720744,1721130,1,"sdhC","DOOR",18988623
"operon-334","sdhC-sdhD-sdhA-sdhB","PA1582",1721124,1721492,1,"sdhD","DOOR",18988623
"operon-334","sdhC-sdhD-sdhA-sdhB","PA1583",1721496,1723268,1,"sdhA","DOOR",18988623
"operon-334","sdhC-sdhD-sdhA-sdhB","PA1584",1723280,1723987,1,"sdhB","DOOR",18988623
"operon-335","sucA-sucB-lpdG","PA1585",1724244,1727075,1,"sucA","DOOR",18988623
"operon-335","sucA-sucB-lpdG","PA1586",1727118,1728347,1,"sucB","DOOR",18988623
"operon-335","sucA-sucB-lpdG","PA1587",1728416,1729852,1,"lpd","DOOR",18988623
"operon-336","sucC-sucD","PA1588",1730181,1731347,1,"sucC","DOOR",18988623
"operon-336","sucC-sucD","PA1589",1731347,1732234,1,"sucD","DOOR",18988623
"operon-337","PA1593-PA1594-PA1595","PA1593",1735236,1735709,1,"","DOOR",18988623
"operon-337","PA1593-PA1594-PA1595","PA1594",1735706,1736152,1,"","DOOR",18988623
"operon-337","PA1593-PA1594-PA1595","PA1595",1736189,1737418,1,"","DOOR",18988623
"operon-338","htpG-PA1597","PA1596",1737536,1739440,1,"htpG","DOOR",18988623
"operon-338","htpG-PA1597","PA1597",1739508,1740233,1,"","DOOR",18988623
"operon-339","PA1602-PA1601-PA1600","PA1600",1741939,1743240,-1,"","DOOR",18988623
"operon-339","PA1602-PA1601-PA1600","PA1601",1743290,1745536,-1,"","DOOR",18988623
"operon-339","PA1602-PA1601-PA1600","PA1602",1745533,1746024,-1,"","DOOR",18988623
"operon-340","PA1604-PA1603","PA1603",1746231,1746653,-1,"","DOOR",18988623
"operon-340","PA1604-PA1603","PA1604",1746692,1747597,-1,"","DOOR",18988623
"operon-341","fabA-fabB","PA1609",1751674,1752891,-1,"fabB","DOOR",18988623
"operon-41800","fabAB operon, shorter transcript","PA1609",1751674,1752891,-1,"fabB","PseudoCAP",9286984
"operon-41801","fabAB operon, long transcript","PA1609",1751674,1752891,-1,"fabB","PseudoCAP",9286984
"operon-341","fabA-fabB","PA1610",1752903,1753418,-1,"fabA","DOOR",18988623
"operon-41800","fabAB operon, shorter transcript","PA1610",1752903,1753418,-1,"fabA","PseudoCAP",9286984
"operon-41801","fabAB operon, long transcript","PA1610",1752903,1753418,-1,"fabA","PseudoCAP",9286984
"operon-342","PA1612-PA1611","PA1611",1753607,1755562,-1,"","DOOR",18988623
"operon-342","PA1612-PA1611","PA1612",1755559,1756317,-1,"","DOOR",18988623
"operon-343","gpsA-PA1615-PA1616","PA1614",1758748,1759770,1,"gpsA","DOOR",18988623
"operon-343","gpsA-PA1615-PA1616","PA1615",1759784,1760125,1,"","DOOR",18988623
"operon-343","gpsA-PA1615-PA1616","PA1616",1760122,1760586,1,"","DOOR",18988623
"operon-344","PA1617-PA1618-PA1619","PA1617",1760713,1762380,1,"","DOOR",18988623
"operon-344","PA1617-PA1618-PA1619","PA1618",1762433,1762870,1,"","DOOR",18988623
"operon-344","PA1617-PA1618-PA1619","PA1619",1762928,1763752,1,"","DOOR",18988623
"operon-345","PA1621-PA1622-PA1623-PA1624","PA1621",1764536,1765348,1,"","DOOR",18988623
"operon-345","PA1621-PA1622-PA1623-PA1624","PA1622",1765345,1766205,1,"","DOOR",18988623
"operon-345","PA1621-PA1622-PA1623-PA1624","PA1623",1766285,1766947,1,"","DOOR",18988623
"operon-345","PA1621-PA1622-PA1623-PA1624","PA1624",1766956,1767762,1,"","DOOR",18988623
"operon-346","PA1627-PA1626","PA1626",1769047,1770321,-1,"","DOOR",18988623
"operon-346","PA1627-PA1626","PA1627",1770337,1770984,-1,"","DOOR",18988623
"operon-347","PA1629-PA1628","PA1628",1771122,1772651,-1,"","DOOR",18988623
"operon-347","PA1629-PA1628","PA1629",1772655,1773440,-1,"","DOOR",18988623
"operon-348","PA1630-PA1631","PA1630",1773682,1774548,1,"","DOOR",18988623
"operon-348","PA1630-PA1631","PA1631",1774603,1775757,1,"","DOOR",18988623
"operon-349","kdpF-kdpA-kdpB-kdpC","PA1632",1775945,1776034,1,"kdpF","DOOR",18988623
"operon-349","kdpF-kdpA-kdpB-kdpC","PA1633",1776045,1777739,1,"kdpA","DOOR",18988623
"operon-349","kdpF-kdpA-kdpB-kdpC","PA1634",1777751,1779823,1,"kdpB","DOOR",18988623
"operon-349","kdpF-kdpA-kdpB-kdpC","PA1635",1779877,1780428,1,"kdpC","DOOR",18988623
"operon-350","kdpD-kdpE","PA1636",1780536,1783193,1,"kdpD","DOOR",18988623
"operon-350","kdpD-kdpE","PA1637",1783294,1783986,1,"kdpE","DOOR",18988623
"operon-351","PA1641-selD-PA1643","PA1641",1786888,1787166,1,"","DOOR",18988623
"operon-351","PA1641-selD-PA1643","PA1642",1787250,1788284,1,"selD","DOOR",18988623
"operon-351","PA1641-selD-PA1643","PA1643",1788284,1789393,1,"","DOOR",18988623
"operon-352","PA1654-PA1655","PA1654",1800629,1801795,1,"","DOOR",18988623
"operon-352","PA1654-PA1655","PA1655",1801851,1802453,1,"","DOOR",18988623
"operon-353","PA1656-PA1657-PA1658-PA1659","PA1656",1803626,1805182,1,"hsiA2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1656",1803626,1805182,1,"hsiA2","PseudoCAP",22665491
"operon-353","PA1656-PA1657-PA1658-PA1659","PA1657",1805218,1805724,1,"hsiB2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1657",1805218,1805724,1,"hsiB2","PseudoCAP",22665491
"operon-353","PA1656-PA1657-PA1658-PA1659","PA1658",1805753,1807228,1,"hsiC2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1658",1805753,1807228,1,"hsiC2","PseudoCAP",22665491
"operon-353","PA1656-PA1657-PA1658-PA1659","PA1659",1807241,1807648,1,"hsiF2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1659",1807241,1807648,1,"hsiF2","PseudoCAP",22665491
"operon-41786","H2-T6SS gene cluster","PA1660",1808193,1809773,1,"hsiG2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1661",1809737,1810744,1,"hsiH2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1661",1809737,1810744,1,"hsiH2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1662",1810751,1813384,1,"clpV2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1662",1810751,1813384,1,"clpV2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1663",1813395,1814906,1,"sfa2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1663",1813395,1814906,1,"sfa2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1664",1814995,1815135,1,"orfX","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1664",1814995,1815135,1,"orfX","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1665",1815153,1816346,1,"fha2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1665",1815153,1816346,1,"fha2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1666",1816352,1816858,1,"lip2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1666",1816352,1816858,1,"lip2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1667",1816855,1818186,1,"hsiJ2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1667",1816855,1818186,1,"hsiJ2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1668",1818189,1819058,1,"dotU2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1668",1818189,1819058,1,"dotU2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1669",1819074,1822601,1,"icmF2","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1669",1819074,1822601,1,"icmF2","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1670",1822601,1823329,1,"stp1","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1670",1822601,1823329,1,"stp1","PseudoCAP",22665491
"operon-354","PA1661-PA1662-PA1663-PA1664-PA1665-PA1666-PA1667-PA1668-PA1669-stp1-stk1","PA1671",1823326,1824315,1,"stk1","DOOR",18988623
"operon-41786","H2-T6SS gene cluster","PA1671",1823326,1824315,1,"stk1","PseudoCAP",22665491
"operon-355","PA1676-PA1675-folE2","PA1674",1825495,1826040,-1,"folE2","DOOR",18988623
"operon-355","PA1676-PA1675-folE2","PA1675",1826118,1826675,-1,"","DOOR",18988623
"operon-355","PA1676-PA1675-folE2","PA1676",1826732,1827052,-1,"","DOOR",18988623
"operon-356","PA1680-PA1679","PA1679",1828931,1829710,-1,"","DOOR",18988623
"operon-356","PA1680-PA1679","PA1680",1829788,1830771,-1,"","DOOR",18988623
"operon-357","aroC-PA1682-PA1683-PA1684-masA","PA1681",1830879,1831970,1,"aroC","DOOR",18988623
"operon-357","aroC-PA1682-PA1683-PA1684-masA","PA1682",1832014,1833165,1,"","DOOR",18988623
"operon-357","aroC-PA1682-PA1683-PA1684-masA","PA1683",1833162,1833779,1,"","DOOR",18988623
"operon-357","aroC-PA1682-PA1683-PA1684-masA","PA1684",1833776,1834321,1,"","DOOR",18988623
"operon-357","aroC-PA1682-PA1683-PA1684-masA","PA1685",1834393,1835142,1,"masA","DOOR",18988623
"operon-358","PA1688-PA1689","PA1688",1837388,1838257,1,"","DOOR",18988623
"operon-358","PA1688-PA1689","PA1689",1838260,1840362,1,"","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1690",1840468,1841517,-1,"pscU","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1691",1841514,1842302,-1,"pscT","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1692",1842299,1842565,-1,"","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1693",1842568,1843221,-1,"pscR","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1694",1843218,1844147,-1,"pscQ","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1695",1844144,1845253,-1,"pscP","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1696",1845241,1845717,-1,"pscO","DOOR",18988623
"operon-359","PA1697-pscO-pscP-pscQ-pscR-PA1692-pscT-pscU","PA1697",1845714,1847036,-1,"","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1698",1847227,1848093,1,"popN","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1699",1848074,1848352,1,"pcr1","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1700",1848339,1848710,1,"pcr2","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1701",1848707,1849072,1,"pcr3","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1702",1849077,1849406,1,"pcr4","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1703",1849403,1851523,1,"pcrD","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1704",1851520,1851954,1,"pcrR","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1705",1851991,1852278,1,"pcrG","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1706",1852288,1853172,1,"pcrV","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1707",1853181,1853684,1,"pcrH","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1708",1853665,1854837,1,"popB","DOOR",18988623
"operon-360","popN-pcr1-pcr2-pcr3-pcr4-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA1709",1854849,1855736,1,"popD","DOOR",18988623
"operon-361","exsC-exsE-exsB","PA1710",1855862,1856299,1,"exsC","DOOR",18988623
"operon-361","exsC-exsE-exsB","PA1711",1856308,1856553,1,"exsE","DOOR",18988623
"operon-361","exsC-exsE-exsB","PA1712",1856562,1856975,1,"exsB","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1714",1858207,1859037,1,"exsD","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1715",1859071,1859493,1,"pscB","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1716",1859493,1861295,1,"pscC","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1717",1861297,1862595,1,"pscD","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1718",1862558,1862761,1,"pscE","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1719",1862764,1863021,1,"pscF","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1720",1863024,1863371,1,"pscG","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1721",1863368,1863799,1,"pscH","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1722",1863799,1864137,1,"pscI","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1723",1864134,1864880,1,"pscJ","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1724",1864889,1865515,1,"pscK","DOOR",18988623
"operon-362","exsD-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA1725",1865494,1866138,1,"pscL","DOOR",18988623
"operon-363","PA1730-PA1731-PA1732","PA1730",1872602,1874014,1,"","DOOR",18988623
"operon-363","PA1730-PA1731-PA1732","PA1731",1874017,1874970,1,"","DOOR",18988623
"operon-363","PA1730-PA1731-PA1732","PA1732",1874967,1875767,1,"","DOOR",18988623
"operon-364","PA1736-PA1737","PA1736",1878980,1880185,1,"","DOOR",18988623
"operon-364","PA1736-PA1737","PA1737",1880199,1882343,1,"","DOOR",18988623
"operon-365","PA1739-PA1740","PA1739",1883661,1884632,1,"","DOOR",18988623
"operon-365","PA1739-PA1740","PA1740",1884655,1885653,1,"","DOOR",18988623
"operon-366","PA1744-PA1743","PA1743",1887058,1887297,-1,"","DOOR",18988623
"operon-366","PA1744-PA1743","PA1744",1887325,1887543,-1,"","DOOR",18988623
"operon-367","PA1751-PA1752","PA1751",1892133,1892510,1,"","DOOR",18988623
"operon-367","PA1751-PA1752","PA1752",1892510,1893457,1,"","DOOR",18988623
"operon-368","PA1759-PA1760","PA1759",1898816,1901521,1,"","DOOR",18988623
"operon-368","PA1759-PA1760","PA1760",1901524,1904247,1,"","DOOR",18988623
